,month,day,campaign_number,user_engagement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,updated_placement,banner_width,banner_height,banner_area
8379,May,14,camp 3,Low,1470,0.0377,4,0.216,0,0.0,def,670,90,60300
8380,May,14,camp 3,Low,8,0.0113,0,0.0,0,0.0,ghi,670,90,60300
8381,May,14,camp 3,Low,811,0.0155,0,0.0,0,0.0,mno,670,90,60300
8382,May,14,camp 3,Medium,2199,0.082,12,0.648,0,0.0,def,670,90,60300
8383,May,14,camp 3,Medium,46,0.056,1,0.054,0,0.0,ghi,670,90,60300
8384,May,14,camp 3,Medium,7,0.003,0,0.0,0,0.0,jkl,670,90,60300
8385,May,14,camp 3,Medium,1852,0.0886,7,0.378,0,0.0,mno,670,90,60300
8386,May,14,camp 3,High,3638,0.7207,9,0.486,2,230.7556,def,728,90,65520
8387,May,14,camp 3,High,741,0.6885,5,0.27,0,0.0,ghi,728,90,65520
8388,May,14,camp 3,High,492,0.17,3,0.162,1,451.4261,jkl,728,90,65520
8389,May,14,camp 3,High,14423,3.1,45,2.43,6,196.585,mno,728,90,65520
8390,May,14,camp 3,High,1,0.0008,0,0.0,0,0.0,No Data Available,728,90,65520
8391,May,14,camp 3,Low,1,0.0015,0,0.0,0,0.0,abc,728,90,65520
8392,May,14,camp 3,Low,2412,0.1754,9,0.486,0,0.0,def,728,90,65520
8393,May,14,camp 3,Low,170,0.1404,0,0.0,0,0.0,ghi,728,90,65520
8394,May,14,camp 3,Low,7,0.0016,0,0.0,0,0.0,jkl,728,90,65520
8395,May,14,camp 3,Low,13419,0.345,35,1.89,0,0.0,mno,728,90,65520
8396,May,14,camp 3,Low,1,0.0008,0,0.0,0,0.0,No Data Available,728,90,65520
8397,May,14,camp 3,Medium,2,0.003,0,0.0,0,0.0,abc,728,90,65520
8398,May,14,camp 3,Medium,7276,0.693,51,2.754,2,138.0186,def,728,90,65520
8399,May,14,camp 3,Medium,609,0.391,5,0.27,0,0.0,ghi,728,90,65520
8400,May,14,camp 3,Medium,136,0.0386,11,0.594,0,0.0,jkl,728,90,65520
8401,May,14,camp 3,Medium,28874,1.338,90,4.86,0,0.0,mno,728,90,65520
8402,May,14,camp 3,Medium,3,0.0024,0,0.0,0,0.0,No Data Available,728,90,65520
8403,May,14,camp 3,High,8,0.0017,0,0.0,0,0.0,mno,800,250,200000
8404,May,14,camp 3,Medium,1,0.0001,0,0.0,0,0.0,mno,800,250,200000
8405,May,15,camp 1,High,20,0.0341,0,0.0,0,0.0,abc,160,600,96000
8406,May,15,camp 1,High,15749,13.97,70,13.0,6,1145.1761,def,160,600,96000
8407,May,15,camp 1,High,13999,22.47,75,14.0,51,1421.1265,ghi,160,600,96000
8408,May,15,camp 1,High,165479,188.6,964,182.0,672,34770.836,mno,160,600,96000
8409,May,15,camp 1,Low,262,0.0315,1,0.189,0,0.0,def,160,600,96000
8410,May,15,camp 1,Low,24,0.0131,0,0.0,0,0.0,ghi,160,600,96000
8411,May,15,camp 1,Low,2204,0.693,8,1.512,0,0.0,mno,160,600,96000
8412,May,15,camp 1,Medium,1720,0.6465,10,1.89,1,349.0496,def,160,600,96000
8413,May,15,camp 1,Medium,485,0.4783,2,0.378,0,0.0,ghi,160,600,96000
8414,May,15,camp 1,Medium,18717,8.5,137,25.9,28,936.0407,mno,160,600,96000
8415,May,15,camp 1,High,44969,31.39,184,34.0,52,3058.8093,def,240,400,96000
8416,May,15,camp 1,High,249364,225.8,3714,702.0,1881,95998.734,ghi,240,400,96000
8417,May,15,camp 1,High,34671,16.72,188,35.0,112,5330.8525,jkl,240,400,96000
8418,May,15,camp 1,High,150525,216.2,698,132.0,562,28925.451,mno,240,400,96000
8419,May,15,camp 1,Low,615,0.1069,0,0.0,0,0.0,def,240,400,96000
8420,May,15,camp 1,Low,699,0.517,5,0.945,0,0.0,ghi,240,400,96000
8421,May,15,camp 1,Low,212,0.1031,0,0.0,0,0.0,jkl,240,400,96000
8422,May,15,camp 1,Low,1595,0.3845,4,0.756,0,0.0,mno,240,400,96000
8423,May,15,camp 1,Medium,4198,1.294,11,2.078,1,71.0411,def,240,400,96000
8424,May,15,camp 1,Medium,11293,9.266,311,58.78,65,4273.9214,ghi,240,400,96000
8425,May,15,camp 1,Medium,2284,1.106,5,0.945,2,177.7379,jkl,240,400,96000
8426,May,15,camp 1,Medium,12241,9.3,75,14.18,10,893.0337,mno,240,400,96000
8427,May,15,camp 1,High,19,0.033,0,0.0,0,0.0,abc,300,250,75000
8428,May,15,camp 1,High,37937,32.5,143,27.0,117,5848.2095,def,300,250,75000
8429,May,15,camp 1,High,63626,44.66,807,152.0,344,16824.2,ghi,300,250,75000
8430,May,15,camp 1,High,2855,1.623,6,1.0,0,0.0,jkl,300,250,75000
8431,May,15,camp 1,High,302740,384.5,1624,307.0,1113,54243.992,mno,300,250,75000
8432,May,15,camp 1,Low,321,0.0775,1,0.189,0,0.0,def,300,250,75000
8433,May,15,camp 1,Low,145,0.088,6,1.134,0,0.0,ghi,300,250,75000
8434,May,15,camp 1,Low,16,0.0106,0,0.0,0,0.0,jkl,300,250,75000
8435,May,15,camp 1,Low,3282,0.8677,8,1.512,0,0.0,mno,300,250,75000
8436,May,15,camp 1,Medium,3432,1.967,20,3.78,5,49.3589,def,300,250,75000
8437,May,15,camp 1,Medium,2266,1.44,51,9.64,6,189.1626,ghi,300,250,75000
8438,May,15,camp 1,Medium,198,0.1096,1,0.189,0,0.0,jkl,300,250,75000
8439,May,15,camp 1,Medium,30482,19.12,203,38.38,25,878.9382,mno,300,250,75000
8440,May,15,camp 1,High,1232,0.4138,0,0.0,0,0.0,def,468,60,28080
8441,May,15,camp 1,High,932,0.3774,2,0.0,8,353.7343,ghi,468,60,28080
8442,May,15,camp 1,High,9,0.006,0,0.0,0,0.0,jkl,468,60,28080
8443,May,15,camp 1,High,4587,2.094,2,0.0,0,0.0,mno,468,60,28080
8444,May,15,camp 1,Low,36,0.0022,0,0.0,0,0.0,def,468,60,28080
8445,May,15,camp 1,Low,39,0.001,0,0.0,0,0.0,mno,468,60,28080
8446,May,15,camp 1,Medium,105,0.0126,0,0.0,0,0.0,def,468,60,28080
8447,May,15,camp 1,Medium,35,0.0141,0,0.0,0,0.0,ghi,468,60,28080
8448,May,15,camp 1,Medium,1,0.0006,0,0.0,0,0.0,jkl,468,60,28080
8449,May,15,camp 1,Medium,475,0.1029,2,0.378,0,0.0,mno,468,60,28080
8450,May,15,camp 1,High,41007,105.6,480,90.0,328,22104.004,mno,580,400,232000
8451,May,15,camp 1,Low,485,0.2712,4,0.756,0,0.0,mno,580,400,232000
8452,May,15,camp 1,Medium,3678,4.934,53,10.02,6,557.3584,mno,580,400,232000
8453,May,15,camp 1,High,4855,6.492,42,8.0,18,522.8318,def,670,90,60300
8454,May,15,camp 1,High,13995,11.98,72,13.0,24,1555.736,ghi,670,90,60300
8455,May,15,camp 1,High,383,0.2324,4,0.0,0,0.0,jkl,670,90,60300
8456,May,15,camp 1,High,17539,20.95,90,17.0,69,3741.3616,mno,670,90,60300
8457,May,15,camp 1,Low,56,0.0121,0,0.0,0,0.0,def,670,90,60300
8458,May,15,camp 1,Low,20,0.011,0,0.0,0,0.0,ghi,670,90,60300
8459,May,15,camp 1,Low,184,0.0407,1,0.189,0,0.0,mno,670,90,60300
8460,May,15,camp 1,Medium,464,0.289,6,1.134,0,0.0,def,670,90,60300
8461,May,15,camp 1,Medium,531,0.3567,0,0.0,0,0.0,ghi,670,90,60300
8462,May,15,camp 1,Medium,19,0.0102,0,0.0,0,0.0,jkl,670,90,60300
8463,May,15,camp 1,Medium,1523,0.6914,21,3.969,1,266.7487,mno,670,90,60300
8464,May,15,camp 1,High,32,0.0486,0,0.0,0,0.0,abc,728,90,65520
8465,May,15,camp 1,High,66208,55.34,244,46.0,140,6870.184,def,728,90,65520
8466,May,15,camp 1,High,198530,247.1,1733,327.0,1099,50811.934,ghi,728,90,65520
8467,May,15,camp 1,High,9366,3.645,57,10.0,26,1037.6847,jkl,728,90,65520
8468,May,15,camp 1,High,290071,241.6,807,152.0,637,35148.09,mno,728,90,65520
8469,May,15,camp 1,High,21,0.0168,0,0.0,0,0.0,No Data Available,728,90,65520
8470,May,15,camp 1,Low,669,0.1212,3,0.567,0,0.0,def,728,90,65520
8471,May,15,camp 1,Low,244,0.2295,2,0.378,1,228.6764,ghi,728,90,65520
8472,May,15,camp 1,Low,61,0.0202,0,0.0,0,0.0,jkl,728,90,65520
8473,May,15,camp 1,Low,3345,0.771,5,0.945,0,0.0,mno,728,90,65520
8474,May,15,camp 1,Medium,6491,2.941,33,6.24,5,92.1294,def,728,90,65520
8475,May,15,camp 1,Medium,6460,6.918,108,20.4,8,284.973,ghi,728,90,65520
8476,May,15,camp 1,Medium,804,0.306,7,1.323,1,11.0166,jkl,728,90,65520
8477,May,15,camp 1,Medium,29602,12.96,120,22.69,33,1827.6031,mno,728,90,65520
8478,May,15,camp 1,High,6,0.0369,0,0.0,0,0.0,mno,800,250,200000
8479,May,15,camp 1,Medium,5,0.0015,0,0.0,0,0.0,mno,800,250,200000
8480,May,15,camp 3,High,1544,0.2205,4,0.216,0,0.0,def,160,600,96000
8481,May,15,camp 3,High,79,0.0356,0,0.0,0,0.0,ghi,160,600,96000
8482,May,15,camp 3,High,14725,3.318,36,1.944,8,1456.2944,mno,160,600,96000
8483,May,15,camp 3,Low,1,0.0007,0,0.0,0,0.0,abc,160,600,96000
8484,May,15,camp 3,Low,3027,0.081,3,0.162,0,0.0,def,160,600,96000
8485,May,15,camp 3,Low,46,0.0164,8,0.432,0,0.0,ghi,160,600,96000
8486,May,15,camp 3,Low,16345,0.6797,58,3.133,0,0.0,mno,160,600,96000
8487,May,15,camp 3,Medium,5741,0.279,9,0.486,0,0.0,def,160,600,96000
8488,May,15,camp 3,Medium,214,0.0517,0,0.0,0,0.0,ghi,160,600,96000
8489,May,15,camp 3,Medium,36376,2.924,175,9.45,9,611.3855,mno,160,600,96000
8490,May,15,camp 3,High,4058,0.726,12,0.648,0,0.0,def,240,400,96000
8491,May,15,camp 3,High,3820,3.045,27,1.458,7,837.6029,ghi,240,400,96000
8492,May,15,camp 3,High,2191,1.075,2,0.108,0,0.0,jkl,240,400,96000
8493,May,15,camp 3,High,14686,3.658,33,1.782,1,35.9217,mno,240,400,96000
8494,May,15,camp 3,Low,2092,0.1573,7,0.378,0,0.0,def,240,400,96000
8495,May,15,camp 3,Low,887,0.6753,10,0.54,0,0.0,ghi,240,400,96000
8496,May,15,camp 3,Low,76,0.0414,2,0.108,0,0.0,jkl,240,400,96000
8497,May,15,camp 3,Low,9879,0.329,16,0.864,0,0.0,mno,240,400,96000
8498,May,15,camp 3,Medium,5609,0.5796,19,1.026,0,0.0,def,240,400,96000
8499,May,15,camp 3,Medium,2926,2.258,47,2.54,0,0.0,ghi,240,400,96000
8500,May,15,camp 3,Medium,475,0.2439,3,0.162,0,0.0,jkl,240,400,96000
8501,May,15,camp 3,Medium,21033,1.375,98,5.293,1,418.4086,mno,240,400,96000
8502,May,15,camp 3,High,2625,0.7065,17,0.9194,3,95.9071,def,300,250,75000
8503,May,15,camp 3,High,968,0.6113,17,0.918,1,123.7213,ghi,300,250,75000
8504,May,15,camp 3,High,77,0.0447,0,0.0,0,0.0,jkl,300,250,75000
8505,May,15,camp 3,High,26833,7.5,120,6.48,12,724.1815,mno,300,250,75000
8506,May,15,camp 3,Low,5784,0.2477,43,2.322,0,0.0,def,300,250,75000
8507,May,15,camp 3,Low,481,0.279,15,0.81,0,0.0,ghi,300,250,75000
8508,May,15,camp 3,Low,1,0.0002,0,0.0,0,0.0,jkl,300,250,75000
8509,May,15,camp 3,Low,30350,1.052,82,4.43,0,0.0,mno,300,250,75000
8510,May,15,camp 3,Medium,2,0.005,0,0.0,0,0.0,abc,300,250,75000
8511,May,15,camp 3,Medium,8931,0.692,101,5.453,0,0.0,def,300,250,75000
8512,May,15,camp 3,Medium,1302,0.749,37,1.998,0,0.0,ghi,300,250,75000
8513,May,15,camp 3,Medium,11,0.0041,0,0.0,0,0.0,jkl,300,250,75000
8514,May,15,camp 3,Medium,61547,4.195,324,17.5,6,323.9389,mno,300,250,75000
8515,May,15,camp 3,High,68,0.0098,0,0.0,0,0.0,def,468,60,28080
8516,May,15,camp 3,High,3,0.0012,0,0.0,0,0.0,ghi,468,60,28080
8517,May,15,camp 3,High,361,0.0194,1,0.054,0,0.0,mno,468,60,28080
8518,May,15,camp 3,Low,23,0.0022,0,0.0,0,0.0,def,468,60,28080
8519,May,15,camp 3,Low,5,0.002,0,0.0,0,0.0,ghi,468,60,28080
8520,May,15,camp 3,Low,303,0.0035,0,0.0,0,0.0,mno,468,60,28080
8521,May,15,camp 3,Medium,90,0.0075,0,0.0,0,0.0,def,468,60,28080
8522,May,15,camp 3,Medium,9,0.0036,0,0.0,0,0.0,ghi,468,60,28080
8523,May,15,camp 3,Medium,1152,0.0127,0,0.0,0,0.0,mno,468,60,28080
8524,May,15,camp 3,High,3957,2.092,27,1.458,0,0.0,mno,580,400,232000
8525,May,15,camp 3,Low,3648,0.3271,49,2.646,0,0.0,mno,580,400,232000
8526,May,15,camp 3,Medium,7153,1.039,106,5.723,1,52.0747,mno,580,400,232000
8527,May,15,camp 3,High,416,0.0994,2,0.108,0,0.0,def,670,90,60300
8528,May,15,camp 3,High,99,0.1032,0,0.0,0,0.0,ghi,670,90,60300
8529,May,15,camp 3,High,9,0.0055,0,0.0,0,0.0,jkl,670,90,60300
8530,May,15,camp 3,High,1149,0.27,2,0.108,0,0.0,mno,670,90,60300
8531,May,15,camp 3,Low,2062,0.0462,6,0.324,0,0.0,def,670,90,60300
8532,May,15,camp 3,Low,20,0.036,0,0.0,0,0.0,ghi,670,90,60300
8533,May,15,camp 3,Low,1,0.0003,0,0.0,0,0.0,jkl,670,90,60300
8534,May,15,camp 3,Low,909,0.0183,1,0.054,0,0.0,mno,670,90,60300
8535,May,15,camp 3,Medium,2925,0.1119,7,0.378,0,0.0,def,670,90,60300
8536,May,15,camp 3,Medium,62,0.0828,0,0.0,0,0.0,ghi,670,90,60300
8537,May,15,camp 3,Medium,7,0.0035,0,0.0,0,0.0,jkl,670,90,60300
8538,May,15,camp 3,Medium,2505,0.1225,7,0.378,0,0.0,mno,670,90,60300
8539,May,15,camp 3,High,4373,0.8403,13,0.702,0,0.0,def,728,90,65520
8540,May,15,camp 3,High,1073,1.019,9,0.486,1,50.1689,ghi,728,90,65520
8541,May,15,camp 3,High,617,0.2133,0,0.0,0,0.0,jkl,728,90,65520
8542,May,15,camp 3,High,18191,3.87,26,1.404,2,360.1682,mno,728,90,65520
8543,May,15,camp 3,High,2,0.0016,0,0.0,0,0.0,No Data Available,728,90,65520
8544,May,15,camp 3,Low,2469,0.1735,6,0.324,0,0.0,def,728,90,65520
8545,May,15,camp 3,Low,219,0.1866,0,0.0,0,0.0,ghi,728,90,65520
8546,May,15,camp 3,Low,20,0.0047,0,0.0,0,0.0,jkl,728,90,65520
8547,May,15,camp 3,Low,18374,0.4573,43,2.322,0,0.0,mno,728,90,65520
8548,May,15,camp 3,Low,2,0.0016,0,0.0,0,0.0,No Data Available,728,90,65520
8549,May,15,camp 3,Medium,3,0.0035,0,0.0,0,0.0,abc,728,90,65520
8550,May,15,camp 3,Medium,8118,0.769,47,2.54,0,0.0,def,728,90,65520
8551,May,15,camp 3,Medium,877,0.6226,10,0.54,1,388.5394,ghi,728,90,65520
8552,May,15,camp 3,Medium,211,0.0589,4,0.216,0,0.0,jkl,728,90,65520
8553,May,15,camp 3,Medium,41622,1.8955,140,7.562,0,0.0,mno,728,90,65520
8554,May,15,camp 3,High,1,0.0013,0,0.0,0,0.0,mno,800,250,200000
8555,May,15,camp 3,Medium,2,0.0007,0,0.0,0,0.0,mno,800,250,200000
8556,May,16,camp 1,High,6,0.0082,0,0.0,0,0.0,abc,160,600,96000
8557,May,16,camp 1,High,19189,17.3,134,25.0,21,1443.5804,def,160,600,96000
8558,May,16,camp 1,High,17091,27.08,106,20.0,40,1349.0222,ghi,160,600,96000
8559,May,16,camp 1,High,204266,237.9,1567,297.0,1075,53469.41,mno,160,600,96000
8560,May,16,camp 1,Low,335,0.0425,0,0.0,0,0.0,def,160,600,96000
8561,May,16,camp 1,Low,48,0.0341,0,0.0,0,0.0,ghi,160,600,96000
8562,May,16,camp 1,Low,2740,0.6914,18,3.422,2,32.5101,mno,160,600,96000
8563,May,16,camp 1,Medium,2328,1.02,10,1.898,1,7.6346,def,160,600,96000
8564,May,16,camp 1,Medium,740,0.7114,15,2.848,5,189.4435,ghi,160,600,96000
8565,May,16,camp 1,Medium,23588,13.04,207,39.3,28,1190.7738,mno,160,600,96000
8566,May,16,camp 1,High,42500,35.9,225,42.0,70,6009.915,def,240,400,96000
8567,May,16,camp 1,High,337337,298.0,6339,1203.0,2658,140121.05,ghi,240,400,96000
8568,May,16,camp 1,High,54327,27.75,449,85.0,204,10427.802,jkl,240,400,96000
8569,May,16,camp 1,High,181368,220.5,993,188.0,635,25810.543,mno,240,400,96000
8570,May,16,camp 1,Low,606,0.1567,2,0.3796,0,0.0,def,240,400,96000
8571,May,16,camp 1,Low,1182,0.904,29,5.504,6,563.0553,ghi,240,400,96000
8572,May,16,camp 1,Low,380,0.1953,1,0.1898,0,0.0,jkl,240,400,96000
8573,May,16,camp 1,Low,2284,0.4678,4,0.7593,0,0.0,mno,240,400,96000
8574,May,16,camp 1,Medium,4027,1.941,44,8.35,2,71.1234,def,240,400,96000
8575,May,16,camp 1,Medium,18585,15.01,563,106.9,73,3974.6123,ghi,240,400,96000
8576,May,16,camp 1,Medium,3647,1.876,37,7.023,3,50.0662,jkl,240,400,96000
8577,May,16,camp 1,Medium,16494,9.29,123,23.36,23,995.7561,mno,240,400,96000
8578,May,16,camp 1,High,40,0.0376,0,0.0,0,0.0,abc,300,250,75000
8579,May,16,camp 1,High,43943,36.38,188,35.0,110,6149.1987,def,300,250,75000
8580,May,16,camp 1,High,64678,45.75,865,164.0,433,23310.477,ghi,300,250,75000
8581,May,16,camp 1,High,8776,5.42,44,8.0,24,1932.9069,jkl,300,250,75000
8582,May,16,camp 1,High,374149,476.8,2280,432.0,1475,79175.46,mno,300,250,75000
8583,May,16,camp 1,Low,445,0.1126,2,0.3796,0,0.0,def,300,250,75000
8584,May,16,camp 1,Low,184,0.1119,5,0.949,0,0.0,ghi,300,250,75000
8585,May,16,camp 1,Low,23,0.0151,0,0.0,0,0.0,jkl,300,250,75000
8586,May,16,camp 1,Low,4205,1.298,17,3.227,0,0.0,mno,300,250,75000
8587,May,16,camp 1,Medium,4480,2.418,27,5.125,29,499.7426,def,300,250,75000
8588,May,16,camp 1,Medium,2283,1.449,104,19.75,17,1086.1302,ghi,300,250,75000
8589,May,16,camp 1,Medium,689,0.4062,5,0.949,0,0.0,jkl,300,250,75000
8590,May,16,camp 1,Medium,40311,26.08,325,61.72,66,3116.3118,mno,300,250,75000
8591,May,16,camp 1,High,1533,0.5186,2,0.0,1,89.1347,def,468,60,28080
8592,May,16,camp 1,High,1164,0.4734,2,0.0,1,122.7789,ghi,468,60,28080
8593,May,16,camp 1,High,16,0.0107,0,0.0,0,0.0,jkl,468,60,28080
8594,May,16,camp 1,High,5278,2.092,12,2.0,0,0.0,mno,468,60,28080
8595,May,16,camp 1,Low,5,0.0003,0,0.0,0,0.0,def,468,60,28080
8596,May,16,camp 1,Low,67,0.0086,0,0.0,0,0.0,mno,468,60,28080
8597,May,16,camp 1,Medium,192,0.0331,1,0.1898,0,0.0,def,468,60,28080
8598,May,16,camp 1,Medium,60,0.0244,0,0.0,0,0.0,ghi,468,60,28080
8599,May,16,camp 1,Medium,662,0.0896,1,0.1898,0,0.0,mno,468,60,28080
8600,May,16,camp 1,High,47659,124.5,656,124.0,392,21051.033,mno,580,400,232000
8601,May,16,camp 1,Low,472,0.289,7,1.329,0,0.0,mno,580,400,232000
8602,May,16,camp 1,Medium,4604,5.76,70,13.29,7,490.684,mno,580,400,232000
8603,May,16,camp 1,High,5818,7.58,43,8.0,24,1404.336,def,670,90,60300
8604,May,16,camp 1,High,17933,13.94,113,21.0,56,3165.749,ghi,670,90,60300
8605,May,16,camp 1,High,382,0.2817,3,0.0,5,791.4724,jkl,670,90,60300
8606,May,16,camp 1,High,19919,24.92,134,25.0,46,2969.9617,mno,670,90,60300
8607,May,16,camp 1,Low,44,0.0133,0,0.0,0,0.0,def,670,90,60300
8608,May,16,camp 1,Low,33,0.0238,0,0.0,0,0.0,ghi,670,90,60300
8609,May,16,camp 1,Low,1,0.0003,0,0.0,0,0.0,jkl,670,90,60300
8610,May,16,camp 1,Low,275,0.0735,0,0.0,0,0.0,mno,670,90,60300
8611,May,16,camp 1,Medium,580,0.3984,6,1.139,0,0.0,def,670,90,60300
8612,May,16,camp 1,Medium,639,0.4395,9,1.709,0,0.0,ghi,670,90,60300
8613,May,16,camp 1,Medium,51,0.0319,0,0.0,0,0.0,jkl,670,90,60300
8614,May,16,camp 1,Medium,1909,1.052,8,1.519,1,19.7986,mno,670,90,60300
8615,May,16,camp 1,High,34,0.0492,0,0.0,0,0.0,abc,728,90,65520
8616,May,16,camp 1,High,80216,64.8,308,58.0,217,8807.175,def,728,90,65520
8617,May,16,camp 1,High,244861,301.5,2730,518.0,1405,69508.55,ghi,728,90,65520
8618,May,16,camp 1,High,21666,8.26,123,23.0,75,4843.64,jkl,728,90,65520
8619,May,16,camp 1,High,367338,308.8,1528,290.0,874,45195.67,mno,728,90,65520
8620,May,16,camp 1,High,1,0.0008,0,0.0,0,0.0,No Data Available,728,90,65520
8621,May,16,camp 1,Low,828,0.1748,5,0.949,0,0.0,def,728,90,65520
8622,May,16,camp 1,Low,425,0.4397,8,1.519,1,5.5056,ghi,728,90,65520
8623,May,16,camp 1,Low,164,0.0597,1,0.1898,0,0.0,jkl,728,90,65520
8624,May,16,camp 1,Low,4588,1.061,15,2.848,2,62.5692,mno,728,90,65520
8625,May,16,camp 1,Medium,8459,4.277,58,11.01,21,1761.9467,def,728,90,65520
8626,May,16,camp 1,Medium,9885,10.52,164,31.14,20,1101.8235,ghi,728,90,65520
8627,May,16,camp 1,Medium,1866,0.691,13,2.469,2,197.3629,jkl,728,90,65520
8628,May,16,camp 1,Medium,39253,18.88,278,52.78,34,1547.1116,mno,728,90,65520
8629,May,16,camp 1,High,1,0.016,0,0.0,0,0.0,ghi,800,250,200000
8630,May,16,camp 1,High,2,0.0069,0,0.0,0,0.0,mno,800,250,200000
8631,May,16,camp 1,Medium,1,0.0018,0,0.0,0,0.0,mno,800,250,200000
8632,May,16,camp 3,High,2142,0.3506,3,0.1627,1,33.8882,def,160,600,96000
8633,May,16,camp 3,High,127,0.0457,0,0.0,0,0.0,ghi,160,600,96000
8634,May,16,camp 3,High,20947,5.066,49,2.658,2,107.1162,mno,160,600,96000
8635,May,16,camp 3,Low,1,0.0007,0,0.0,0,0.0,abc,160,600,96000
8636,May,16,camp 3,Low,3204,0.1,5,0.2712,4,381.5855,def,160,600,96000
8637,May,16,camp 3,Low,65,0.026,0,0.0,0,0.0,ghi,160,600,96000
8638,May,16,camp 3,Low,23810,1.127,52,2.82,10,488.1865,mno,160,600,96000
8639,May,16,camp 3,Medium,6981,0.4346,28,1.519,0,0.0,def,160,600,96000
8640,May,16,camp 3,Medium,411,0.0923,2,0.1084,0,0.0,ghi,160,600,96000
8641,May,16,camp 3,Medium,53118,4.98,303,16.44,0,0.0,mno,160,600,96000
8642,May,16,camp 3,High,4250,0.946,12,0.651,1,52.9139,def,240,400,96000
8643,May,16,camp 3,High,7163,5.62,68,3.69,6,1123.4359,ghi,240,400,96000
8644,May,16,camp 3,High,4056,2.059,23,1.247,3,475.1004,jkl,240,400,96000
8645,May,16,camp 3,High,22546,5.203,57,3.092,7,673.4122,mno,240,400,96000
8646,May,16,camp 3,Low,3089,0.252,5,0.2712,0,0.0,def,240,400,96000
8647,May,16,camp 3,Low,1703,1.313,8,0.4338,0,0.0,ghi,240,400,96000
8648,May,16,camp 3,Low,204,0.1109,0,0.0,0,0.0,jkl,240,400,96000
8649,May,16,camp 3,Low,14401,0.536,24,1.302,0,0.0,mno,240,400,96000
8650,May,16,camp 3,Medium,7624,0.8154,49,2.658,0,0.0,def,240,400,96000
8651,May,16,camp 3,Medium,5887,4.52,104,5.64,1,40.8195,ghi,240,400,96000
8652,May,16,camp 3,Medium,1205,0.654,30,1.627,0,0.0,jkl,240,400,96000
8653,May,16,camp 3,Medium,34318,2.492,132,7.16,0,0.0,mno,240,400,96000
8654,May,16,camp 3,High,3472,0.9185,20,1.085,0,0.0,def,300,250,75000
8655,May,16,camp 3,High,981,0.6333,14,0.7593,0,0.0,ghi,300,250,75000
8656,May,16,camp 3,High,256,0.1628,2,0.1084,1,71.6413,jkl,300,250,75000
8657,May,16,camp 3,High,34001,10.05,116,6.293,27,2190.4272,mno,300,250,75000
8658,May,16,camp 3,Low,1,0.0008,0,0.0,0,0.0,abc,300,250,75000
8659,May,16,camp 3,Low,8444,0.3223,44,2.387,0,0.0,def,300,250,75000
8660,May,16,camp 3,Low,396,0.242,8,0.4338,2,611.3587,ghi,300,250,75000
8661,May,16,camp 3,Low,41962,1.878,153,8.3,0,0.0,mno,300,250,75000
8662,May,16,camp 3,Medium,1,0.0008,0,0.0,0,0.0,abc,300,250,75000
8663,May,16,camp 3,Medium,12188,0.9307,121,6.562,0,0.0,def,300,250,75000
8664,May,16,camp 3,Medium,1145,0.6714,49,2.658,1,60.2016,ghi,300,250,75000
8665,May,16,camp 3,Medium,16,0.0056,0,0.0,0,0.0,jkl,300,250,75000
8666,May,16,camp 3,Medium,83548,7.027,402,21.81,7,585.0477,mno,300,250,75000
8667,May,16,camp 3,High,95,0.0151,0,0.0,0,0.0,def,468,60,28080
8668,May,16,camp 3,High,5,0.002,0,0.0,0,0.0,ghi,468,60,28080
8669,May,16,camp 3,High,1,0.0006,0,0.0,0,0.0,jkl,468,60,28080
8670,May,16,camp 3,High,406,0.0184,1,0.0542,1,62.8404,mno,468,60,28080
8671,May,16,camp 3,Low,33,0.0034,0,0.0,0,0.0,def,468,60,28080
8672,May,16,camp 3,Low,4,0.0016,0,0.0,0,0.0,ghi,468,60,28080
8673,May,16,camp 3,Low,414,0.0037,0,0.0,0,0.0,mno,468,60,28080
8674,May,16,camp 3,Medium,127,0.0092,0,0.0,0,0.0,def,468,60,28080
8675,May,16,camp 3,Medium,14,0.0056,0,0.0,0,0.0,ghi,468,60,28080
8676,May,16,camp 3,Medium,1568,0.0187,2,0.1084,0,0.0,mno,468,60,28080
8677,May,16,camp 3,High,5248,2.918,34,1.844,3,106.6552,mno,580,400,232000
8678,May,16,camp 3,Low,4209,0.4043,33,1.79,0,0.0,mno,580,400,232000
8679,May,16,camp 3,Medium,8923,1.567,151,8.19,0,0.0,mno,580,400,232000
8680,May,16,camp 3,High,557,0.1251,2,0.1084,4,1047.3906,def,670,90,60300
8681,May,16,camp 3,High,153,0.1631,2,0.1084,3,200.7802,ghi,670,90,60300
8682,May,16,camp 3,High,33,0.0216,0,0.0,0,0.0,jkl,670,90,60300
8683,May,16,camp 3,High,1457,0.3567,4,0.2169,0,0.0,mno,670,90,60300
8684,May,16,camp 3,Low,2276,0.0545,6,0.3254,0,0.0,def,670,90,60300
8685,May,16,camp 3,Low,41,0.0583,0,0.0,0,0.0,ghi,670,90,60300
8686,May,16,camp 3,Low,2,0.0007,0,0.0,0,0.0,jkl,670,90,60300
8687,May,16,camp 3,Low,1295,0.028,2,0.1084,0,0.0,mno,670,90,60300
8688,May,16,camp 3,Medium,3374,0.1403,11,0.5967,0,0.0,def,670,90,60300
